Colaborador,Suggestion ID,Correction ID,Product ID,Ver PDP,Dominio,Seccion,Accion,Atributo,Valor actual,Valor sugerido,URL imagen sugerida,Decision esperada,Decision respondida,Coincide decision,Codigo esperado,Codigo respondido,Coincide codigo,Comentario colaborador,Revisado previamente,Fecha de accionado,SCRIPT,COLAB,Comentario,TL auditor,Difiere S/C
TOVULCAN,Netkel-APM,576498807,MLA36554920,https://www.mercadolibre.com.ar/p/MLA36554920,MECHANICAL_PENCIL_LEADS,description,UPDATE,,"Minas Koh I Noor 2mm 3b x12 grafito Con 12 unidades de minas de grafito de 2 mm, ideales para dibujo técnico y artístico. Perfectas para artistas, estudiantes y profesionales que buscan precisión y calidad en su trabajo. Estas minas, con una graduación de 3B, ofrecen un intenso trazo oscuro que se adapta a diversas técnicas creativas. La marca Koh i noor es reconocida por su compromiso con la excelencia y la durabilidad de sus productos. Cada tubo contiene 12 minas, lo que garantiza un suministro constante para tus proyectos. Con un IVA del 21% y un impuesto interno del 0%, estas minas son una opción accesible y de calidad. La precisión en el espesor de 2 mm permite un control absoluto sobre cada línea y detalle, haciendo de estas minas una herramienta indispensable en la caja de cualquier artista o estudiante. ¡No dejes pasar la oportunidad de adquirirlas y llevar tu dibujo al siguiente nivel!","Koh I Noor 2mm 3B graphite leads x12. With 12 units of 2 mm graphite leads, ideal for technical and artistic drawing. Perfect for artists, students, and professionals seeking precision and quality in their work. These leads, with a 3B grade, provide an intense dark stroke that suits various creative techniques. The Koh i noor brand is recognized for its commitment to excellence and product durability. Each tube contains 12 leads, ensuring a steady supply for your projects. With 21% VAT and 0% internal tax, these leads are an affordable, high-quality option. The precise 2 mm thickness allows absolute control over every line and detail, making these leads an indispensable tool in any artist’s or student’s kit. Don’t miss the chance to get them and take your drawing to the next level!",,RECHAZO,RECHAZO,SI,E-IDI,E-IDI,SI,,SI,6/05/2026 14:38:13,,,,,
TOVULCAN,Netkel-APM,576498808,MLA36554920,https://www.mercadolibre.com.ar/p/MLA36554920,MECHANICAL_PENCIL_LEADS,attribute,ADD,LEADS_PER_TUBE,,12,,APROBACION,APROBACION,SI,,,SI,,SI,6/05/2026 14:38:13,,,,,
TOVULCAN,Netkel-APM,946307030,MLA36554920,https://www.mercadolibre.com.ar/p/MLA36554920,MECHANICAL_PENCIL_LEADS,image,ADD,,,,https://drive.google.com/file/d/1sAOzaDdkEM6x5TErLHu-99QtfG_WSi7Z/view,RECHAZO,RECHAZO,SI,E-DP,E-DP,SI,,SI,6/05/2026 14:38:14,,,,,
FAGAGLIA,Netkel-AQU,259831059,MLA51707117,https://www.mercadolibre.com.ar/p/MLA51707117,WATERPROOFING_PROTECTORS_AND_SURFACE_TREATMENTS,image,ADD,,,,https://drive.google.com/file/d/1JMJECN7CyiCvbrKB19ZG438jUxu7oHpS/view,RECHAZO,RECHAZO,SI,E-DV,E-DV,SI,,SI,6/05/2026 14:38:16,,,,,
FAGAGLIA,Netkel-AQU,259831060,MLA51707117,https://www.mercadolibre.com.ar/p/MLA51707117,WATERPROOFING_PROTECTORS_AND_SURFACE_TREATMENTS,image,ADD,,,,https://drive.google.com/file/d/1geWfU5w13nke3pSoUk85wKV8PrRcRpIO/view,RECHAZO,RECHAZO,SI,E-DC,E-DC,SI,,SI,6/05/2026 14:38:16,,,,,
FAGAGLIA,Netkel-AQU,259831061,MLA51707117,https://www.mercadolibre.com.ar/p/MLA51707117,WATERPROOFING_PROTECTORS_AND_SURFACE_TREATMENTS,image,ADD,,,,https://http2.mlstatic.com/D_NQ_NP_936199-MLA86797216049_062025-F.jpg,RECHAZO,APROBACION,NO,E-IPDP,,NO,,SI,6/05/2026 14:38:16,,,,,
FAGAGLIA,Netkel-AQU,259831062,MLA51707117,https://www.mercadolibre.com.ar/p/MLA51707117,WATERPROOFING_PROTECTORS_AND_SURFACE_TREATMENTS,title,UPDATE,,"Venier Simil Madera | 3,9lts Color Caoba","Venier Simil Madera 3,9lts Color Caoba con envío gratis",,RECHAZO,RECHAZO,SI,E-DV,E-DV,SI,,SI,6/05/2026 14:38:16,,,,,
FAGAGLIA,Netkel-AQU,259831063,MLA51707117,https://www.mercadolibre.com.ar/p/MLA51707117,WATERPROOFING_PROTECTORS_AND_SURFACE_TREATMENTS,main_features,ADD,,,Base tipo solvente,,APROBACION,APROBACION,SI,,,SI,,SI,6/05/2026 14:38:17,,,,,
TOVULCAN,Netkel-AOZ,579166131,MLA27775445,https://www.mercadolibre.com.ar/p/MLA27775445,LATEX_ENAMEL_AND_ACRYLIC_PAINTS,image,ADD,,,,https://http2.mlstatic.com/D_NQ_NP_824670-MLA99986931893_112025-F.jpg,RECHAZO,RECHAZO,SI,E-IMGI,E-IMGI,SI,,SI,6/05/2026 14:38:35,,,,,
MATVALLE,Netkel-AQP,314423806,MLA18362601,https://www.mercadolibre.com.ar/p/MLA18362601,COMPUTER_MICE,attribute,UPDATE,COLOR,Black,Blue,,RECHAZO,RECHAZO,SI,E-DUPA,E-DUPA,SI,19581203,SI,6/05/2026 14:38:36,,,,,
ELGRAMUG,Netkel-BCA,952015843,MLA47137102,https://www.mercadolibre.com.ar/p/MLA47137102,FLOOR_CEILING_AND_WALL_LIGHTS,image,ADD,,,,https://http2.mlstatic.com/D_NQ_NP_637474-MLU77622919207_072024-F.jpg,RECHAZO,RECHAZO,SI,E-IMGI,E-IMGI,SI,,SI,6/05/2026 14:39:00,,,,,
ELGRAMUG,Netkel-BCA,952015844,MLA47137102,https://www.mercadolibre.com.ar/p/MLA47137102,FLOOR_CEILING_AND_WALL_LIGHTS,image,DELETE,,,,https://http2.mlstatic.com/D_NQ_NP_945507-MLA82787598208_032025-F.jpg,RECHAZO,RECHAZO,SI,E-ICN,E-ICN,SI,,SI,6/05/2026 14:39:01,,,,,
IGCUEVAS,Netkel-AFR,802879944,MLA24393573,https://www.mercadolibre.com.ar/p/MLA24393573,PENCILS,attribute,UPDATE,UNITS_PER_PACK,12,72,,RECHAZO,RECHAZO,SI,E-DUPA,E-DUPA,SI,46433424,SI,6/05/2026 14:39:10,,,,,
IGCUEVAS,Netkel-AFR,802879945,MLA24393573,https://www.mercadolibre.com.ar/p/MLA24393573,PENCILS,image,ADD,,,,https://http2.mlstatic.com/D_NQ_NP_632983-MLA82412994348_022025-F.jpg,RECHAZO,RECHAZO,SI,E-DUPA,E-DUPA,SI,46433424,SI,6/05/2026 14:39:11,,,,,
IGCUEVAS,Netkel-AFR,802879946,MLA24393573,https://www.mercadolibre.com.ar/p/MLA24393573,PENCILS,image,ADD,,,,https://http2.mlstatic.com/D_NQ_NP_919535-MLA82413183118_022025-F.jpg,RECHAZO,RECHAZO,SI,E-DUPA,E-DUPA,SI,46433424,SI,6/05/2026 14:39:11,,,,,
IGCUEVAS,Netkel-AFR,802879947,MLA24393573,https://www.mercadolibre.com.ar/p/MLA24393573,PENCILS,image,ADD,,,,https://http2.mlstatic.com/D_NQ_NP_871258-MLA82414259768_022025-F.jpg,RECHAZO,RECHAZO,SI,E-DUPA,E-DUPA,SI,46433424,SI,6/05/2026 14:39:12,,,,,
IGCUEVAS,Netkel-AFR,802879948,MLA24393573,https://www.mercadolibre.com.ar/p/MLA24393573,PENCILS,title,UPDATE,,Lápices De Color Derwent Pastel Pencils 12 Unidades Caja De Metal,Lápices De Color Derwent Pastel Pencils 72 Unidades Caja De Metal,,RECHAZO,RECHAZO,SI,E-DUPA,E-DUPA,SI,46433424,SI,6/05/2026 14:39:13,,,,,
IGCUEVAS,Netkel-AFR,802879949,MLA24393573,https://www.mercadolibre.com.ar/p/MLA24393573,PENCILS,description,UPDATE,,"Sumérgete en el mundo del color con la Caja De Metal Colores Lápices Madera Pastel Derwent de 12 piezas. Estos lápices de alta calidad, fabricados por la reconocida marca Derwent, son ideales para artistas, estudiantes y aficionados al dibujo y la pintura. Su diseño de madera pastel proporciona un agarre cómodo y una aplicación suave, permitiendo trazos precisos y una mezcla de colores excepcional. Cada lápiz tiene un núcleo resistente que minimiza la rotura, garantizando una larga vida útil. La caja de metal incluida facilita el almacenamiento y el transporte, manteniendo tus lápices seguros y organizados. Con estos lápices, cada proyecto se convierte en una obra maestra.","Sumérgete en el mundo del color con la Caja De Metal Colores Lápices Madera Pastel Derwent de 72 piezas. Estos lápices de alta calidad, fabricados por la reconocida marca Derwent, son ideales para artistas, estudiantes y aficionados al dibujo y la pintura. Su diseño de madera pastel proporciona un agarre cómodo y una aplicación suave, permitiendo trazos precisos y una mezcla de colores excepcional. La caja de metal incluida facilita el almacenamiento y el transporte, manteniendo tus lápices seguros y organizados.",,RECHAZO,RECHAZO,SI,E-DUPA,E-DUPA,SI,46433424,SI,6/05/2026 14:39:13,,,,,
AGFASSON,Netkel-ALS,731015334,MLA42313537,https://www.mercadolibre.com.ar/p/MLA42313537,OUTDOOR_TABLES,image,ADD,,,,https://drive.google.com/file/d/1vpDYDWA3RgQ1x7gZAp1TW4wpJAFaCbT3/view,RECHAZO,RECHAZO,SI,E-DC,E-DC,SI,,SI,6/05/2026 14:39:18,,,,,
AGFASSON,Netkel-ALS,731015335,MLA42313537,https://www.mercadolibre.com.ar/p/MLA42313537,OUTDOOR_TABLES,title,UPDATE,,Mesa Matera Plegable Holz Pino Elliotis Rectangular 65x34 cm,Mesa Matera Plegable Holzh Pino Elliottis Rectangullar 65x34 cm,,RECHAZO,RECHAZO,SI,E-DUPA,E-REL,NO,,SI,6/05/2026 14:39:18,,,,,
AGFASSON,Netkel-ALS,966015791,MLA42313537,https://www.mercadolibre.com.ar/p/MLA42313537,OUTDOOR_TABLES,image,ADD,,,,https://http2.mlstatic.com/D_NQ_NP_733078-MLA100079960873_122025-F.jpg,RECHAZO,APROBACION,NO,E-DUPA,,NO,,SI,6/05/2026 14:39:19,,,,,
NAMANGAS,Netkel-AED,362935648,MLA38302235,https://www.mercadolibre.com.ar/p/MLA38302235,LIP_GLOSSES,image,ADD,,,,https://drive.google.com/file/d/1Skk3d18FvHpHEcfco94LivP5zYwBNeYH/view,RECHAZO,RECHAZO,SI,E-DC,E-DC,SI,,SI,6/05/2026 14:39:48,,,,,
NAMANGAS,Netkel-AED,362935649,MLA38302235,https://www.mercadolibre.com.ar/p/MLA38302235,LIP_GLOSSES,image,ADD,,,,https://drive.google.com/file/d/1O8eIIB2l7fMl1l8x1BaM1CXze0EDJOG0/view,RECHAZO,RECHAZO,SI,E-QR,E-QR,SI,,SI,6/05/2026 14:39:48,,,,,
NAMANGAS,Netkel-AED,362935650,MLA38302235,https://www.mercadolibre.com.ar/p/MLA38302235,LIP_GLOSSES,image,DELETE,,,,https://http2.mlstatic.com/D_NQ_NP_631500-MLA82146096764_022025-F.jpg,RECHAZO,RECHAZO,SI,E-ICN,E-ICN,SI,,SI,6/05/2026 14:39:49,,,,,
NAMANGAS,Netkel-AED,362935651,MLA38302235,https://www.mercadolibre.com.ar/p/MLA38302235,LIP_GLOSSES,image,ADD,,,,https://drive.google.com/file/d/1Skk3d18FvHpHEcfco94LivP5zYwBNeYH/view,RECHAZO,RECHAZO,SI,E-DC,E-DC,SI,,SI,6/05/2026 14:39:49,,,,,
NAMANGAS,Netkel-AED,362935652,MLA38302235,https://www.mercadolibre.com.ar/p/MLA38302235,LIP_GLOSSES,description,UPDATE,,"Descubre el 'Shineon Lip Jelly Gloss Tower 28', el producto ideal que combina el brillo de un gloss con la suavidad de un bálsamo, ofreciendo un toque de color que realza tus labios. Este brillo humectante es perfecto para quienes buscan una experiencia sin complicaciones, ya que su fórmula no es pegajosa y proporciona una sensación de confort durante todo el día. Aunque no es de larga duración ni a prueba de agua, su capacidad hidratante asegura que tus labios se sientan frescos y cuidados. Presentado en un atractivo modelo de la línea ShineOn Lip Jelly, este gloss es nuevo y está diseñado para adaptarse a cualquier ocasión. Perfecto para quienes desean un acabado radiante sin sacrificar la comodidad. ¡Atrévete a lucir unos labios irresistibles con Tower 28!","Descubre el 'Shineon Lip Jelly Gloss Tower 28', el producto ideal que combina el brillo de un gloss con la suavidad de un bálsamo, ofreciendo un toque de color que realza tus labios. Este brillo humectante es perfecto para quienes buscan una experiencia sin complicaciones, ya que su fórmula no es pegajosa y proporciona una sensación de confort durante todo el día. Su formato en gel se desliza suavemente para un acabado uniforme y luminoso. Aunque no es de larga duración ni a prueba de agua, su capacidad hidratante asegura que tus labios se sientan frescos y cuidados. Presentado en un atractivo modelo de la línea ShineOn Lip Jelly, este gloss es nuevo y está diseñado para adaptarse a cualquier ocasión. Perfecto para quienes desean un acabado radiante sin sacrificar la comodidad. ¡Atrévete a lucir unos labios irresistibles con Tower 28!",,APROBACION,APROBACION,SI,,,SI,,SI,6/05/2026 14:39:49,,,,,
NAMANGAS,Netkel-AED,362935653,MLA38302235,https://www.mercadolibre.com.ar/p/MLA38302235,LIP_GLOSSES,main_features,ADD,,,Tono Almendra (beige) para un look natural y cálido.,,APROBACION,APROBACION,SI,,,SI,,SI,6/05/2026 14:39:51,,,,,
FLAGUSTI,Netkel-BAD,692781326,MLA14652432,https://www.mercadolibre.com.ar/p/MLA14652432,HEADPHONES,image,REORDER,,https://http2.mlstatic.com/D_NQ_NP_660559-MLA99908352349_112025-F.jpg | https://http2.mlstatic.com/D_NQ_NP_889156-MLU72923131417_112023-F.jpg | https://http2.mlstatic.com/D_NQ_NP_989121-MLU72846013876_112023-F.jpg | https://http2.mlstatic.com/D_NQ_NP_639783-MLU75357337921_032024-F.jpg,https://http2.mlstatic.com/D_NQ_NP_639783-MLU75357337921_032024-F.jpg | https://http2.mlstatic.com/D_NQ_NP_660559-MLA99908352349_112025-F.jpg | https://http2.mlstatic.com/D_NQ_NP_889156-MLU72923131417_112023-F.jpg | https://http2.mlstatic.com/D_NQ_NP_989121-MLU72846013876_112023-F.jpg,,RECHAZO,APROBACION,NO,E-FI,,NO,,SI,6/05/2026 14:39:55,,,,,
FLAGUSTI,Netkel-BAD,692781327,MLA14652432,https://www.mercadolibre.com.ar/p/MLA14652432,HEADPHONES,title,UPDATE,,Auriculares in-ear gamer Xiaomi Mi Headphones Basic HSER02JY negro,Auriculares in-ear gamer Xiaomi Mi Headphones Basic HSER02JY negro con envío gratis,,RECHAZO,RECHAZO,SI,E-DV,E-DV,SI,,SI,6/05/2026 14:39:55,,,,,
MATVALLE,Netkel-ARM,364842906,MLA48032903,https://www.mercadolibre.com.ar/p/MLA48032903,DISHES_RACKS,attribute,UPDATE,BRAND,WAFFY,HydroNest,,RECHAZO,RECHAZO,SI,E-NCP,E-NCP,SI,,NO,6/05/2026 14:40:44,,,,,
MATVALLE,Netkel-ARM,364842907,MLA48032903,https://www.mercadolibre.com.ar/p/MLA48032903,DISHES_RACKS,attribute,UPDATE,MODEL,Dish Rack,SecaPlatos Orbital DuoFlow,,RECHAZO,RECHAZO,SI,E-NCP,E-NCP,SI,,NO,6/05/2026 14:40:44,,,,,
MATVALLE,Netkel-ARM,364842908,MLA48032903,https://www.mercadolibre.com.ar/p/MLA48032903,DISHES_RACKS,title,UPDATE,,Escurridor Secaplatos Aluminio WAFFY De Mesa Con Bandeja Y Cubiertero Gris,Escurridor Secaplatos Aluminio HydroNest SecaPlatos Orbital DuoFlow De Mesa Con Bandeja Y Cubiertero Gris,,RECHAZO,RECHAZO,SI,E-NCP,E-NCP,SI,,NO,6/05/2026 14:40:44,,,,,
ELGRAMUG,Netkel-BCG,164425366,MLA68471373,https://www.mercadolibre.com.ar/p/MLA68471373,PARTY_BRACELETS_AND_NECKLACES,image,ADD,,,,https://http2.mlstatic.com/D_NQ_NP_937134-MLA109896912166_042026-F.jpg,RECHAZO,RECHAZO,SI,E-IPDP,E-IPDP,SI,,SI,6/05/2026 14:41:12,,,,,
ELGRAMUG,Netkel-BCG,164425367,MLA68471373,https://www.mercadolibre.com.ar/p/MLA68471373,PARTY_BRACELETS_AND_NECKLACES,attribute,UPDATE,MODEL,Hawaiano,40,,RECHAZO,RECHAZO,SI,E-COH,E-COH,SI,,SI,6/05/2026 14:41:14,,,,,
ELGRAMUG,Netkel-BCG,988256874,MLA68471373,https://www.mercadolibre.com.ar/p/MLA68471373,PARTY_BRACELETS_AND_NECKLACES,image,ADD,,,,https://drive.google.com/file/d/1pt_2JknTYwAHmNHbej0XN6E5dshgq9SX/view,RECHAZO,RECHAZO,SI,E-DV,E-DV,SI,,SI,6/05/2026 14:41:14,,,,,
ELGRAMUG,Netkel-BCG,988256876,MLA68471373,https://www.mercadolibre.com.ar/p/MLA68471373,PARTY_BRACELETS_AND_NECKLACES,image,REORDER,,https://http2.mlstatic.com/D_NQ_NP_603762-MLA110797778841_042026-F.jpg | https://http2.mlstatic.com/D_NQ_NP_750314-MLA110797602921_042026-F.jpg | https://http2.mlstatic.com/D_NQ_NP_937134-MLA109896912166_042026-F.jpg,https://http2.mlstatic.com/D_NQ_NP_937134-MLA109896912166_042026-F.jpg | https://http2.mlstatic.com/D_NQ_NP_603762-MLA110797778841_042026-F.jpg | https://http2.mlstatic.com/D_NQ_NP_750314-MLA110797602921_042026-F.jpg,,APROBACION,APROBACION,SI,,,SI,,SI,6/05/2026 14:41:14,,,,,
NAMANGAS,Netkel-AEH,920184955,MLA25858857,https://www.mercadolibre.com.ar/p/MLA25858857,PET_TAGS,image,ADD,,,,https://http2.mlstatic.com/D_925587-MLA52683624678_122022-O.jpg,APROBACION,APROBACION,SI,,,SI,,SI,6/05/2026 14:41:25,,,,,
NAMANGAS,Netkel-AEH,920184957,MLA25858857,https://www.mercadolibre.com.ar/p/MLA25858857,PET_TAGS,image,ADD,,,,https://drive.google.com/file/d/1pc53oksLi0VFLTLsbLTkbcf05a22rpYj/view,RECHAZO,RECHAZO,SI,E-DV,E-DV,SI,,SI,6/05/2026 14:41:25,,,,,
NAMANGAS,Netkel-AEH,920184958,MLA25858857,https://www.mercadolibre.com.ar/p/MLA25858857,PET_TAGS,image,REORDER,,https://http2.mlstatic.com/D_NQ_NP_951526-MLA99451387668_112025-F.jpg | https://http2.mlstatic.com/D_NQ_NP_820411-MLA99935455091_112025-F.jpg | https://http2.mlstatic.com/D_NQ_NP_985095-MLA99451426702_112025-F.jpg,https://http2.mlstatic.com/D_925587-MLA52683624678_122022-O.jpg | https://http2.mlstatic.com/D_NQ_NP_951526-MLA99451387668_112025-F.jpg | https://http2.mlstatic.com/D_NQ_NP_820411-MLA99935455091_112025-F.jpg | https://http2.mlstatic.com/D_NQ_NP_985095-MLA99451426702_112025-F.jpg,,RECHAZO,RECHAZO,SI,E-FI,E-FI,SI,,SI,6/05/2026 14:41:25,,,,,
NAMANGAS,Netkel-AEH,920184959,MLA25858857,https://www.mercadolibre.com.ar/p/MLA25858857,PET_TAGS,title,UPDATE,,Chapa Identificatoria Para Mascotas My Familly Big Round Azul Grabado Instantáneo,"Chapa Identificatoria Para Mascotas My Familly Big Round Azul Grabado Instantáneo. Producto nuevo, sellado, sin uso.",,RECHAZO,RECHAZO,SI,E-DP,E-DP,SI,,SI,6/05/2026 14:41:25,,,,,
NAMANGAS,Netkel-AEH,920184960,MLA25858857,https://www.mercadolibre.com.ar/p/MLA25858857,PET_TAGS,main_features,ADD,,,Forma redonda (círculo grande).,,APROBACION,APROBACION,SI,,,SI,,SI,6/05/2026 14:41:26,,,,,
NAMANGAS,Netkel-AEH,920184961,MLA25858857,https://www.mercadolibre.com.ar/p/MLA25858857,PET_TAGS,attribute,UPDATE,BRAND,My Family,My,,RECHAZO,RECHAZO,SI,E-REL,E-REL,SI,,SI,6/05/2026 14:41:26,,,,,
FLAGUSTI,Netkel-BAI,338612895,MLA49462656,https://www.mercadolibre.com.ar/p/MLA49462656,AIRTIGHT_AND_VACUUM_BAGS,image,ADD,,,,https://drive.google.com/file/d/1ikTHPoCX_ZcQbsct3NBa2A6YlVldSHv9/view,RECHAZO,RECHAZO,SI,E-DC,E-DV,NO,,SI,6/05/2026 14:41:42,,,,,
FLAGUSTI,Netkel-BAI,338612896,MLA49462656,https://www.mercadolibre.com.ar/p/MLA49462656,AIRTIGHT_AND_VACUUM_BAGS,image,DELETE,,,,https://http2.mlstatic.com/D_NQ_NP_625400-MLA99992007265_112025-F.jpg,RECHAZO,RECHAZO,SI,E-ICN,E-ICN,SI,,SI,6/05/2026 14:41:42,,,,,
IGCUEVAS,Netkel-AGC,626781451,MLA34150296,https://www.mercadolibre.com.ar/p/MLA34150296,LATEX_ENAMEL_AND_ACRYLIC_PAINTS,title,UPDATE,,Brilloplast Max Esmalte Blanco 1/4 Lt Sinteplast,Brilloplast Max Esmalte Blanco 1/4 Lt Sinteplast con envío gratis,,RECHAZO,RECHAZO,SI,E-DV,E-DV,SI,,SI,6/05/2026 14:42:17,,,,,
IGCUEVAS,Netkel-AGC,626781452,MLA34150296,https://www.mercadolibre.com.ar/p/MLA34150296,LATEX_ENAMEL_AND_ACRYLIC_PAINTS,image,ADD,,,,https://drive.google.com/file/d/1mcZTISB_kgROT_FFEIcZz_D-EfNDyegf/view,RECHAZO,RECHAZO,SI,E-DV,E-DV,SI,,SI,6/05/2026 14:42:17,,,,,
IGCUEVAS,Netkel-AGC,626781453,MLA34150296,https://www.mercadolibre.com.ar/p/MLA34150296,LATEX_ENAMEL_AND_ACRYLIC_PAINTS,image,ADD,,,,https://drive.google.com/file/d/11D78z-sLFk8uNC0glqhTov3kjo8A8u-T/view,RECHAZO,RECHAZO,SI,E-DC,E-DV,NO,,SI,6/05/2026 14:42:17,,,,,
IGCUEVAS,Netkel-AGC,626781454,MLA34150296,https://www.mercadolibre.com.ar/p/MLA34150296,LATEX_ENAMEL_AND_ACRYLIC_PAINTS,image,ADD,,,,https://drive.google.com/file/d/1z5EpfF843RcBrr0IyvdRoXTPuBY0Jlf0/view,RECHAZO,RECHAZO,SI,E-QR,E-QR,SI,,SI,6/05/2026 14:42:18,,,,,
IGCUEVAS,Netkel-AGC,626781455,MLA34150296,https://www.mercadolibre.com.ar/p/MLA34150296,LATEX_ENAMEL_AND_ACRYLIC_PAINTS,attribute,UPDATE,COLOR,Blanco,250 mL,,RECHAZO,RECHAZO,SI,E-COH,E-COH,SI,,SI,6/05/2026 14:42:18,,,,,
ELGRAMUG,Netkel-BCI,988256872,MLA46555821,https://www.mercadolibre.com.ar/p/MLA46555821,BOOKS,image,ADD,,,,https://drive.google.com/file/d/1fJQK68f9LwN_XJuh5lo4Yl9hpeAWGha5/view,RECHAZO,RECHAZO,SI,E-QR,E-QR,SI,,SI,6/05/2026 14:42:43,,,,,
NAMANGAS,Netkel-AEM,304853117,MLA23709149,https://www.mercadolibre.com.ar/p/MLA23709149,DISHES_PLATES,image,ADD,,,,https://drive.google.com/file/d/1DKkqGs8w88Wx49sGwWyM3zwYh22tMynf/view,RECHAZO,RECHAZO,SI,E-DC,E-DV,NO,,SI,6/05/2026 14:42:52,,,,,
NAMANGAS,Netkel-AEM,304853118,MLA23709149,https://www.mercadolibre.com.ar/p/MLA23709149,DISHES_PLATES,image,ADD,,,,https://http2.mlstatic.com/D_NQ_NP_679771-MLU69781625816_062023-F.jpg,RECHAZO,RECHAZO,SI,E-IPDP,E-IPDP,SI,,SI,6/05/2026 14:42:52,,,,,
NAMANGAS,Netkel-AEM,304853119,MLA23709149,https://www.mercadolibre.com.ar/p/MLA23709149,DISHES_PLATES,title,UPDATE,,Plato Hondo De Ceramica 26cm Oxford Marfim Vajilla,Prato Fundo de Cerâmica 26cm Oxford Marfim Louça,,RECHAZO,APROBACION,NO,E-IDI,,NO,,SI,6/05/2026 14:42:53,,,,,
NAMANGAS,Netkel-AEM,304853120,MLA23709149,https://www.mercadolibre.com.ar/p/MLA23709149,DISHES_PLATES,description,ADD,,,"Prato fundo de cerâmica de 26 cm Oxford Marfim, ideal para compor sua louça e servir refeições do dia a dia.",,RECHAZO,APROBACION,NO,E-IDI,,NO,,SI,6/05/2026 14:42:53,,,,,
FAGAGLIA,Netkel-AQZ,736670305,MLA41567778,https://www.mercadolibre.com.ar/p/MLA41567778,TEXTURE_COATINGS,image,ADD,,,,https://drive.google.com/file/d/1T_US9o2WKlPRKNTqeguAdOO6YV1Nr4fX/view,RECHAZO,RECHAZO,SI,E-QR,E-QR,SI,,SI,6/05/2026 14:43:21,,,,,
NAMANGAS,Netkel-ADZ,179634081,MLA15840323,https://www.mercadolibre.com.ar/p/MLA15840323,MICROPHONES,image,ADD,,,,https://http2.mlstatic.com/D_NQ_NP_875757-MLU77647525535_072024-F.jpg,RECHAZO,APROBACION,NO,E-IMGI,,NO,,SI,6/05/2026 14:46:01,,,,,
NAMANGAS,Netkel-ADZ,179634082,MLA15840323,https://www.mercadolibre.com.ar/p/MLA15840323,MICROPHONES,image,DELETE,,,,https://http2.mlstatic.com/D_NQ_NP_642838-MLA50223725864_062022-F.jpg,APROBACION,RECHAZO,NO,,E-ICN,NO,,SI,6/05/2026 14:46:01,,,,,
NAMANGAS,Netkel-ADZ,920184962,MLA15840323,https://www.mercadolibre.com.ar/p/MLA15840323,MICROPHONES,attribute,UPDATE,MODEL,ECM8000,136 g,,RECHAZO,RECHAZO,SI,E-COH,E-COH,SI,,SI,6/05/2026 14:46:02,,,,,
FAGAGLIA,Netkel-ARB,240163827,MLA67103447,https://www.mercadolibre.com.ar/p/MLA67103447,HATS_AND_CAPS,image,REORDER,,https://http2.mlstatic.com/D_NQ_NP_899280-MLA108575698806_032026-F.jpg | https://http2.mlstatic.com/D_NQ_NP_684262-MLA108575728290_032026-F.jpg | https://http2.mlstatic.com/D_NQ_NP_770761-MLA109380852021_032026-F.jpg,https://http2.mlstatic.com/D_NQ_NP_684262-MLA108575728290_032026-F.jpg | https://http2.mlstatic.com/D_NQ_NP_899280-MLA108575698806_032026-F.jpg | https://http2.mlstatic.com/D_NQ_NP_770761-MLA109380852021_032026-F.jpg,,RECHAZO,RECHAZO,SI,E-FI,E-FI,SI,,SI,6/05/2026 14:46:46,,,,,
FAGAGLIA,Netkel-ARB,240163828,MLA67103447,https://www.mercadolibre.com.ar/p/MLA67103447,HATS_AND_CAPS,title,UPDATE,,Gorra Argentina Mundial Visera Sol Bandera Verano Cap Unisex Celeste Unico Sol,"Gorra Argentina Mundial Visera Sol Bandera Verano Cap Unisex Celeste Unico Sol. Producto nuevo, sellado, sin uso.",,RECHAZO,RECHAZO,SI,E-DP,E-DP,SI,,SI,6/05/2026 14:46:46,,,,,
MATVALLE,Netkel-ARO,143012678,MLA43330360,https://www.mercadolibre.com.ar/p/MLA43330360,WATERPROOFING_PROTECTORS_AND_SURFACE_TREATMENTS,attribute,UPDATE,COLOR,Blanco,Incoloro,,RECHAZO,RECHAZO,SI,E-DUPA,E-DUPA,SI,42849698,NO,6/05/2026 14:47:05,,,,,
MATVALLE,Netkel-ARO,143012679,MLA43330360,https://www.mercadolibre.com.ar/p/MLA43330360,WATERPROOFING_PROTECTORS_AND_SURFACE_TREATMENTS,attribute,UPDATE,NET_WEIGHT,10 kg,4 kg,,RECHAZO,RECHAZO,SI,E-DUPA,E-DUPA,SI,42849698,NO,6/05/2026 14:47:05,,,,,
MATVALLE,Netkel-ARO,143012680,MLA43330360,https://www.mercadolibre.com.ar/p/MLA43330360,WATERPROOFING_PROTECTORS_AND_SURFACE_TREATMENTS,image,ADD,,,,https://http2.mlstatic.com/D_NQ_NP_863646-MLA99382226390_112025-F.jpg,RECHAZO,RECHAZO,SI,E-DUPA,E-DUPA,SI,42849698,NO,6/05/2026 14:47:07,,,,,
